time,time_raw,flux
55758.6049673,55758.6049673,-183.04830714958646
55758.6254012,55758.6254012,-148.84478859395634
55758.6458354,55758.6458354,-174.13655120866787
55758.6662694,55758.6662694,-236.7564652192736
55758.6867034,55758.6867034,-273.717400712076
55758.7071375,55758.7071375,-304.1311144842059
55758.7275716,55758.7275716,-434.77702923881
55758.7480055,55758.7480055,-588.1831468395418
55758.7684397,55758.7684397,-522.4856684647909
55758.7888737,55758.7888737,-449.4720712494499
55758.8093079,55758.8093079,-244.9661422464259
55758.8297418,55758.8297418,-44.218439571814464
55758.8501759,55758.8501759,-209.9477164706264
55758.87061,55758.87061,-559.9094977802953
55758.891044,55758.891044,-1101.8103913256339
55758.911478,55758.911478,-1170.3194093861966
55758.9319121,55758.9319121,-939.8741886374318
55758.9523461,55758.9523461,-511.2869372390378
55758.9727801,55758.9727801,31.929496383832365
55758.9932143,55758.9932143,556.2972193851339
55759.0136482,55759.0136482,696.9452894274096
55759.0340823,55759.0340823,755.3829839163104
55759.0545164,55759.0545164,343.1329335018523
55759.0749505,55759.0749505,-121.98710645411248
55759.0953845,55759.0953845,-533.9066484858055
55759.1158186,55759.1158186,-552.4936485624909
55759.1362526,55759.1362526,-503.1976522260161
55759.1566867,55759.1566867,-569.6710495789205
55759.1771207,55759.1771207,-326.16845504052435
55759.1975546,55759.1975546,-391.34148133145396
55759.2179888,55759.2179888,-566.2552212525483
55759.2384228,55759.2384228,-579.1016167932819
55759.2588568,55759.2588568,-395.7183265831765
55759.2792909,55759.2792909,-308.4827381144051
55759.299725,55759.299725,-148.435091257967
55759.3201589,55759.3201589,-97.67196473104227
55759.340593,55759.340593,-79.03704789353785
55759.3610271,55759.3610271,-306.5116601896908
55759.3814612,55759.3814612,-285.4767311366693
55759.4018952,55759.4018952,-225.45933736545715
55759.4223292,55759.4223292,-24.688683380594377
55759.4427633,55759.4427633,154.1367678167685
55759.4631973,55759.4631973,311.397042635449
55759.4836313,55759.4836313,376.21631120886013
55759.5040655,55759.5040655,364.83047048450834
55759.5244994,55759.5244994,101.01393920917857
55759.5449334,55759.5449334,29.703606016964557
55759.5653676,55759.5653676,65.33588409752505
55759.5858016,55759.5858016,-13.398307935251022
55759.6062356,55759.6062356,-130.05038847764854
55759.6266697,55759.6266697,-306.97868143383
55759.6471037,55759.6471037,-366.0587846985569
55759.6675378,55759.6675378,-354.8636993862715
55759.6879718,55759.6879718,-463.4177262666427
55759.7084058,55759.7084058,-437.15472667271564
55759.72884,55759.72884,-360.4360947024502
55759.7492739,55759.7492739,-301.3792094326445
55759.7697079,55759.7697079,-464.7024205926957
55759.790142,55759.790142,-439.1462623484461
55759.810576,55759.810576,-452.7728180487891
55759.83101,55759.83101,-602.5497962356626
55759.851443600004,55759.851443600004,-624.78221648552
55759.8718781,55759.8718781,-647.0156122621
55759.8923122,55759.8923122,-465.60422791141065
55759.9127462,55759.9127462,-199.4664831965583
55759.9331802,55759.9331802,-218.1442566553524
55759.9536143,55759.9536143,-193.89109500255725
55759.9740483,55759.9740483,-443.60999676391697
55759.9944823,55759.9944823,-552.6848463658357
55760.0149164,55760.0149164,-603.838962604407
55760.0353504,55760.0353504,-837.0415074853962
55760.0557844,55760.0557844,-805.8795526594836
55760.0762185,55760.0762185,-636.2897962666129
55760.0966526,55760.0966526,-327.8113934231829
55760.1170865,55760.1170865,-305.26172492366305
55760.1375206,55760.1375206,-352.66453463624106
55760.1579547,55760.1579547,-351.40154638964117
55760.1783887,55760.1783887,-736.9240736036504
55760.1988227,55760.1988227,-709.9405070302386
55760.2192567,55760.2192567,-840.6350566787262
55760.2396908,55760.2396908,-697.9243241194062
55760.2601248,55760.2601248,-438.1760438292109
55760.2805588,55760.2805588,-198.20009279091758
55760.300993,55760.300993,-196.8472751801109
55760.3214269,55760.3214269,-12.214106907721254
55760.3418609,55760.3418609,26.872479187250498
55760.362295,55760.362295,-203.4047827091584
55760.382729,55760.382729,-431.2415652270936
55760.403163,55760.403163,-236.9645422865156
55760.4235971,55760.4235971,-89.98229764838014
55760.444031,55760.444031,-131.10748035153264
55760.4644652,55760.4644652,-182.30895058922349
55760.4848991,55760.4848991,-155.37877726460718
55760.5053331,55760.5053331,-330.4374499314819
55760.5257672,55760.5257672,-68.88996727046008
55760.5462012,55760.5462012,225.2794544150266
55760.5666352,55760.5666352,143.92017244538022
55760.5870693,55760.5870693,-96.9906154259742
55760.6075032,55760.6075032,-423.0618441057325
55760.6279373,55760.6279373,-592.7398633425212
55760.6483714,55760.6483714,-502.1009526794183
55760.6688054,55760.6688054,-194.89279810222882
55760.6892393,55760.6892393,-17.513532028317204
55760.7096735,55760.7096735,60.86565898458503
55760.7301075,55760.7301075,83.90458983534587
55760.7505416,55760.7505416,-10.526771787777374
55760.7709755,55760.7709755,5.381814357127048
55760.7914095,55760.7914095,124.00430626631295
55760.8118437,55760.8118437,220.5414439356043
55760.8322776,55760.8322776,17.505084321837987
55760.8527116,55760.8527116,-68.15691058582945
55760.8731457,55760.8731457,-256.4852728800137
55760.8935796,55760.8935796,-343.67418594484354
55760.9140137,55760.9140137,-377.6349361243927
55760.9344478,55760.9344478,-363.3545821159644
55760.9548817,55760.9548817,-411.21034133876225
55760.9753157,55760.9753157,-629.2157736952291
55760.9957498,55760.9957498,-533.4322367729677
55761.0161837,55761.0161837,-359.817536535127
55761.0366179,55761.0366179,-173.7175866968706
55761.0570519,55761.0570519,-129.21258840925935
55761.0774858,55761.0774858,-164.98958854438538
55761.0979199,55761.0979199,-144.18754318895722
55761.1183539,55761.1183539,-250.46569814125766
55761.1387879,55761.1387879,-240.52497384957877
55761.159222,55761.159222,-105.62459121344168
55761.179656,55761.179656,-134.35244567129251
55761.2000899,55761.2000899,-328.92669878008275
55761.220524,55761.220524,-321.4524844607108
55761.240958,55761.240958,-450.4166910228396
55761.261392,55761.261392,-426.4998914764808
55761.281826,55761.281826,-280.8772299421422
55761.3022601,55761.3022601,-154.96078286895226
55761.3226942,55761.3226942,-61.155768946952534
55761.3431281,55761.3431281,337.20617784230484
55761.3635621,55761.3635621,230.05680857043671
55761.3839962,55761.3839962,61.88299203556801
55761.4044301,55761.4044301,139.33625898105436
55761.4248641,55761.4248641,55.16810482241723
55761.4452982,55761.4452982,-106.13274981281121
55761.4657321,55761.4657321,-143.6783150748255
55761.4861662,55761.4861662,-206.20252977883095
55761.5066003,55761.5066003,-140.39657590040832
55761.5270342,55761.5270342,60.91297825475991
55761.5474683,55761.5474683,184.58209455509467
55761.5679023,55761.5679023,158.57801907802383
55761.5883363,55761.5883363,268.1467389880776
55761.6087703,55761.6087703,349.51863814176824
55761.6292043,55761.6292043,241.55121899942853
55761.6496383,55761.6496383,-72.3901111008353
55761.6700723,55761.6700723,-244.24076539718573
55761.6905063,55761.6905063,-272.0152528269957
55761.7109404,55761.7109404,-154.48946815186392
55761.7313745,55761.7313745,128.32950320814706
55761.7518084,55761.7518084,65.62929091020109
55761.7722424,55761.7722424,-97.30311799988498
55761.7926765,55761.7926765,-246.84950358984833
55761.8131104,55761.8131104,-305.66865900478524
55761.8335445,55761.8335445,-371.68827514898226
55761.8539784,55761.8539784,-198.71388910659434
55761.8744124,55761.8744124,-266.98638577812886
55761.8948465,55761.8948465,-452.3458154237601
55761.9152804,55761.9152804,-821.9537084191061
55761.9357144,55761.9357144,-810.6488442462214
55761.9561485,55761.9561485,-667.3137239354847
55761.9765824,55761.9765824,-626.4107028327663
55761.9970164,55761.9970164,-648.4962305257203
55762.0174505,55762.0174505,-669.3155527488522
55762.0378844,55762.0378844,-634.3510058556751
55762.0583184,55762.0583184,-465.11178804561763
55762.0787525,55762.0787525,-330.19335220362075
55762.0991864,55762.0991864,-133.4140164406866
55762.1196205,55762.1196205,-194.50756230565835
55762.1400545,55762.1400545,-310.00971437188855
55762.1604885,55762.1604885,-282.4965345441749
55762.1809225,55762.1809225,-60.23811104233902
55762.2013565,55762.2013565,148.0776925461124
55762.2217905,55762.2217905,324.3589742886811
55762.2422245,55762.2422245,250.63005153626855
55762.2626585,55762.2626585,89.07889208064215
55762.2830925,55762.2830925,-66.23298493238146
55762.3035266,55762.3035266,-154.8691048873107
55762.3239605,55762.3239605,45.3910916531533
55762.3443945,55762.3443945,266.99855525905264
55762.3648286,55762.3648286,487.4686920492402
55762.3852625,55762.3852625,476.4483403375569
55762.4056966,55762.4056966,403.6199054135281
55762.4261306,55762.4261306,88.69880102388973
55762.4465645,55762.4465645,-172.63215826046098
55762.4669986,55762.4669986,-323.45517263738213
55762.4874326,55762.4874326,-92.03516418957808
55762.5078665,55762.5078665,48.03230827093775
55762.5283006,55762.5283006,195.30758645409617
55762.5487345,55762.5487345,84.27380383044603
55762.5691685,55762.5691685,66.24274232544512
55762.5896026,55762.5896026,-16.81925883423198
55762.6100365,55762.6100365,-30.516073921993637
55762.6304705,55762.6304705,193.2614439141466
55762.6509046,55762.6509046,377.71026462797147
55762.6713385,55762.6713385,552.0268096398739
55762.6917725,55762.6917725,873.775545562635
55762.7122065,55762.7122065,895.8799789969537
55762.7326405,55762.7326405,712.1409374024477
55762.7530745,55762.7530745,248.77322274540452
55762.7735085,55762.7735085,12.722926869144924
55762.7939425,55762.7939425,147.77350579099826
55762.8143766,55762.8143766,253.56475375954085
55762.8348102,55762.8348102,270.6454294099734
55762.8552445,55762.8552445,287.7255172573203
55762.8756786,55762.8756786,332.6269096375302
55762.8961124,55762.8961124,174.56917218296095
55762.9165464,55762.9165464,-180.20027067727187
55762.9369805,55762.9369805,-307.8205010121566
55762.9574144,55762.9574144,-154.1026893969674
55762.9778485,55762.9778485,-27.132831838954097
55762.9982825,55762.9982825,134.31740588882124
55763.0187164,55763.0187164,243.92762075028926
55763.0391505,55763.0391505,245.52285806413474
55763.0595845,55763.0595845,123.87432586662379
55763.0800183,55763.0800183,38.575512041079094
55763.1004524,55763.1004524,105.47989010029858
55763.1208864,55763.1208864,155.93826590138588
55763.1413204,55763.1413204,191.39959326081234
55763.1617544,55763.1617544,550.6315314461779
55763.1821884,55763.1821884,721.8203853344506
55763.2026224,55763.2026224,648.6488672450342
55763.2230563,55763.2230563,684.5947605178899
55763.2434903,55763.2434903,400.24509848091105
55763.2639243,55763.2639243,153.19766681407611
55763.2843583,55763.2843583,37.57616870091162
55763.3047923,55763.3047923,133.74283177819964
55763.3252263,55763.3252263,317.3744077117767
55763.3456602,55763.3456602,26.580923049218654
55763.3660938,55763.3660938,-239.51757851560507
55763.3865283,55763.3865283,-505.6166999118483
55763.4069622,55763.4069622,-505.4467004635082
55763.4273962,55763.4273962,-231.88613100916882
55763.4478303,55763.4478303,139.8730453787503
55763.4682641,55763.4682641,279.7780836614872
55763.4886981,55763.4886981,16.490578604886103
55763.5091322,55763.5091322,-178.16249604332438
55763.5295661,55763.5295661,-419.5459729712762
55763.5500002,55763.5500002,-522.8868116705977
55763.5704341,55763.5704341,-334.28713182358274
55763.590868,55763.590868,234.2423624531428
55763.6113021,55763.6113021,697.4131629908026
55763.6317361,55763.6317361,814.2944225097534
55763.65217,55763.65217,510.28088256118764
55763.672604,55763.672604,111.96384227745278
55763.693038,55763.693038,-162.92817391176183
55763.713472,55763.713472,-183.59800988661635
55763.733906,55763.733906,-73.42617617913776
55763.7543399,55763.7543399,29.004352453259322
55763.7747739,55763.7747739,327.88587252199693
55763.795208,55763.795208,702.1295626045311
55763.8156419,55763.8156419,810.5408665099694
55763.8360759,55763.8360759,726.4896705697429
55763.8565099,55763.8565099,819.6158991005508
55763.8769438,55763.8769438,760.773559180468
55763.8973779,55763.8973779,587.6903003322997
55763.9178117,55763.9178117,772.9883654156458
55763.9382457,55763.9382457,1094.6641101853834
55763.9586798,55763.9586798,1001.7912282263111
55763.9791137,55763.9791137,614.7265592264639
55763.9995476,55763.9995476,196.1760829132468
55764.0199817,55764.0199817,23.216803990249108
55764.0404156,55764.0404156,112.83188674586647
55764.0608496,55764.0608496,91.64111632242536
55764.0812836,55764.0812836,407.63141505984584
55764.1017175,55764.1017175,204.49961345537648
55764.1221516,55764.1221516,-46.013036515772946
55764.1425855,55764.1425855,-135.75994853210494
55764.1630194,55764.1630194,-201.29821825775326
55764.1834535,55764.1834535,-141.626872138694
55764.2038874,55764.2038874,57.390390736205006
55764.2243214,55764.2243214,121.55078704073796
55764.2447554,55764.2447554,86.29072978675477
55764.2651894,55764.2651894,95.82095464808936
55764.2856233,55764.2856233,-81.39659239299586
55764.3060574,55764.3060574,-144.74445905016063
55764.3264913,55764.3264913,49.85711406490108
55764.3469253,55764.3469253,227.5277678924181
55764.3673593,55764.3673593,4.0306940323174665
55764.3877932,55764.3877932,-18.431191715499008
55764.4082272,55764.4082272,20.74076892767371
55764.4286612,55764.4286612,-121.97721573595354
55764.4490951,55764.4490951,80.08083350371746
55764.4695291,55764.4695291,379.0523998761234
55764.4899631,55764.4899631,587.1764182881465
55764.510397,55764.510397,297.783387294192
55764.530831,55764.530831,7.320505948303904
55764.5512649,55764.5512649,-421.31974743899605
55764.5716989,55764.5716989,-650.5324302114045
55764.5921329,55764.5921329,-436.2127591233518
55764.6125668,55764.6125668,-344.1252371298717
55764.6330008,55764.6330008,-392.34525077320086
55764.6534348,55764.6534348,-205.22418185337207
55764.6738688,55764.6738688,-38.61584726534197
55764.6943027,55764.6943027,-98.19021983453166
55764.7147367,55764.7147367,-227.1797913915754
55764.7351707,55764.7351707,-488.0117991038275
55764.7556046,55764.7556046,-674.0955652398264
55764.7760386,55764.7760386,-543.5920001301516
55764.7964725,55764.7964725,-330.63370779728535
55764.8169066,55764.8169066,-99.59207067825844
55764.8373405,55764.8373405,48.33615460486372
55764.8577744,55764.8577744,-188.68911706168495
55764.8782085,55764.8782085,-537.7372848645529
55764.8986423,55764.8986423,-668.2525476316907
55764.9190764,55764.9190764,-579.5183937230371
55764.9395104,55764.9395104,-489.1528908165836
55764.9599442,55764.9599442,-318.59405873488305
55764.9803783,55764.9803783,-167.9145976955451
55765.0008122,55765.0008122,-158.8390901340656
55765.0212461,55765.0212461,24.29408641908678
55765.0416802,55765.0416802,150.8850536100166
55765.0621141,55765.0621141,142.06147453620292
55765.082548,55765.082548,131.2808898405997
55765.102982,55765.102982,-3.0234200388879806
55765.123416,55765.123416,-115.74374308487751
55765.1438499,55765.1438499,-88.33426551979994
55765.1642839,55765.1642839,50.74450615656923
55765.1847179,55765.1847179,331.7598051769956
55765.2051518,55765.2051518,500.8135424263205
55765.2255858,55765.2255858,502.31538657140396
55765.2460197,55765.2460197,363.46952873355656
55765.2664537,55765.2664537,170.99897631368836
55765.2868876,55765.2868876,-129.526213993811
55765.3073216,55765.3073216,-256.3302997754166
55765.3277555,55765.3277555,-199.27561152321076
55765.3481895,55765.3481895,75.75851377625716
55765.3686234,55765.3686234,448.2161852082552
55765.3890575,55765.3890575,448.4055441614499
55765.4094913,55765.4094913,384.9540032435183
55765.4299253,55765.4299253,269.0017990752892
55765.4503593,55765.4503593,269.1985597604603
55765.4707932,55765.4707932,239.14423944584593
55765.4912272,55765.4912272,309.970662953713
55765.5116612,55765.5116612,308.00940825629897
55765.532095,55765.532095,261.86077851906913
55765.5525291,55765.5525291,232.49873554643617
55765.572963,55765.572963,76.22322458865635
55765.5933969,55765.5933969,43.97158522218052
55765.6138309,55765.6138309,175.461662945225
55765.6342649,55765.6342649,98.4655805535455
55765.6546988,55765.6546988,51.70282117811065
55765.6751328,55765.6751328,62.13160750704494
55765.6955667,55765.6955667,32.013128701378356
55765.7160007,55765.7160007,93.73352613384137
55765.7364346,55765.7364346,198.46814120953826
55765.7568686,55765.7568686,-15.188999286559785
55765.7773026,55765.7773026,-223.3512966797722
55765.7977365,55765.7977365,-273.9574740035111
55765.8181701,55765.8181701,-114.78320385558375
55765.8386045,55765.8386045,44.39065737565748
55765.8590384,55765.8590384,-22.182948829215235
55765.8794723,55765.8794723,-87.69338757164009
55765.8999063,55765.8999063,-155.39676865274603
55765.9203401,55765.9203401,-264.2082409303844
55765.9407741,55765.9407741,-303.13092461289534
55765.9612081,55765.9612081,-343.8847449396466
55765.981642,55765.981642,-400.06088386840236
55766.0020759,55766.0020759,-322.4874413982831
55766.02251,55766.02251,-25.523026668551285
55766.0429438,55766.0429438,-12.324495415833585
55766.0633778,55766.0633778,96.49368452873668
55766.0838118,55766.0838118,115.3732662766863
55766.1042456,55766.1042456,164.56464263781217
55766.1246797,55766.1246797,225.06358594685184
55766.1451136,55766.1451136,290.13811256947076
55766.1655474,55766.1655474,442.2882407221222
55766.1859815,55766.1859815,486.16772601725404
55766.2064154,55766.2064154,564.0739603932036
55766.2268494,55766.2268494,516.0316960358819
55766.2472833,55766.2472833,232.75204512216737
55766.2677172,55766.2677172,-99.63127554529335
55766.2881512,55766.2881512,-193.66199613650977
55766.3085851,55766.3085851,-237.61097988401878
55766.3290191,55766.3290191,20.993089154726473
55766.3494531,55766.3494531,109.13624540592002
55766.369887,55766.369887,299.9492449959806
55766.3903209,55766.3903209,146.63880835461956
55766.4107549,55766.4107549,-250.9146755659403
55766.4311888,55766.4311888,-435.7667067891438
55766.4516227,55766.4516227,-483.79633351443596
55766.4720567,55766.4720567,-237.92255221908542
55766.4924907,55766.4924907,202.55641662555874
55766.5129245,55766.5129245,446.7151919412039
55766.5333585,55766.5333585,481.549667187568
55766.5537925,55766.5537925,419.6580917391591
55766.5742263,55766.5742263,-60.20888186268998
55766.5946603,55766.5946603,-465.9678970975155
55766.6150942,55766.6150942,-463.0916183343505
55766.6355282,55766.6355282,-166.43739044882597
55766.6559621,55766.6559621,313.59330785181396
55766.676396,55766.676396,562.3167892265934
55766.69683,55766.69683,629.0108404543056
55766.7172639,55766.7172639,368.69983259238296
55766.7376979,55766.7376979,136.6574849940591
55766.7581318,55766.7581318,142.465616130264
55766.7785657,55766.7785657,79.49966494129393
55766.7989997,55766.7989997,199.37748202899797
55766.8194336,55766.8194336,166.70086550005396
55766.8398675,55766.8398675,37.73723361204362
55766.8603014,55766.8603014,-205.15507754747503
55766.8807355,55766.8807355,-401.50474924331763
55766.9011693,55766.9011693,-951.0235608902511
55766.9216033,55766.9216033,-985.719220834501
55766.9420373,55766.9420373,-946.1825088303913
55766.9624711,55766.9624711,-372.8618074800503
55766.9829051,55766.9829051,-144.7690457010026
55767.003339,55767.003339,-145.43440411057713
55767.0237729,55767.0237729,-190.2249848331215
55767.0442069,55767.0442069,-299.8756657937647
55767.0646408,55767.0646408,-188.4317520326664
55767.0850747,55767.0850747,-250.18249844921982
55767.1055087,55767.1055087,-41.424352613165546
55767.1259426,55767.1259426,249.12455566673108
55767.1463764,55767.1463764,269.46805778453444
55767.1668105,55767.1668105,223.2154997362332
55767.1872444,55767.1872444,394.01132860903124
55767.2076784,55767.2076784,341.90947828610405
55767.2281122,55767.2281122,200.02047632800623
55767.2485462,55767.2485462,285.03946922563597
55767.2689801,55767.2689801,270.1145285478703
55767.289414,55767.289414,110.42627941705366
55767.3098479,55767.3098479,180.4121479105331
55767.3302818,55767.3302818,89.32418520730648
55767.3507158,55767.3507158,87.78474768033136
55767.3711497,55767.3711497,68.06262989028697
55767.3915837,55767.3915837,25.973532929655615
55767.4120175,55767.4120175,-331.6739915163592
55767.4324515,55767.4324515,-437.7031716736852
55767.4528855,55767.4528855,-355.4425630023082
55767.4733193,55767.4733193,-196.00185494519235
55767.4937533,55767.4937533,-329.2871006511125
55767.5141872,55767.5141872,-515.8841446604162
55767.5346211,55767.5346211,-449.8720462129091
55767.5550551,55767.5550551,-298.6176859188024
55767.575489,55767.575489,-116.87315970978842
55767.5959228,55767.5959228,255.2452465792291
55767.6163568,55767.6163568,442.3070414720038
55767.6367908,55767.6367908,315.6949193496802
55767.6572246,55767.6572246,-20.24456653393426
55767.6776586,55767.6776586,-453.143090889595
55767.6980925,55767.6980925,-602.5458419531795
55767.7185264,55767.7185264,-245.58067662046176
55767.7389603,55767.7389603,-88.1761054248112
55767.7593943,55767.7593943,8.797253383777136
55767.7798283,55767.7798283,36.602721024312295
55767.8002621,55767.8002621,-1.0895360636803417
55767.820696,55767.820696,-230.14830396086788
55767.84113,55767.84113,-352.3670937827168
55767.8615639,55767.8615639,-284.5875606901006
55767.8819977,55767.8819977,-268.07651352115755
55767.9024318,55767.9024318,-224.25159612706275
55767.9228657,55767.9228657,-67.76206728137863
55767.9432995,55767.9432995,109.554095551995
55767.9637335,55767.9637335,273.89741843992306
55767.9841673,55767.9841673,480.62263595865824
55768.0046012,55768.0046012,604.3642762894035
55768.0250352,55768.0250352,649.9704392978624
55768.0454691,55768.0454691,447.10788101520603
55768.0659031,55768.0659031,410.2440827926252
55768.086337,55768.086337,383.71306184027503
55768.1067708,55768.1067708,317.1615684582746
55768.1272048,55768.1272048,292.57578030937736
55768.1476387,55768.1476387,353.9939974661472
55768.1680725,55768.1680725,461.8916356512247
55768.1885065,55768.1885065,574.8401763105469
55768.2089404,55768.2089404,472.64764680193235
55768.2293743,55768.2293743,272.55324634595416
55768.2498083,55768.2498083,-23.083291207611556
55768.2702422,55768.2702422,-237.66150754919113
55768.2906761,55768.2906761,-60.795996255617666
55768.31111,55768.31111,232.53444582125115
55768.3315439,55768.3315439,325.50715781106857
55768.3519779,55768.3519779,182.55307150297693
55768.3724118,55768.3724118,-40.25611541373654
55768.3928456,55768.3928456,-442.7093987838282
55768.4132796,55768.4132796,-565.5768604924912
55768.4337135,55768.4337135,-337.1868124062137
55768.4541473,55768.4541473,77.3560883909272
55768.4745813,55768.4745813,209.81857909860216
55768.4950152,55768.4950152,278.4150942700338
55768.515449,55768.515449,191.45787588177544
55768.535883,55768.535883,5.7118952562261285
55768.5563169,55768.5563169,-138.47209975953385
55768.5767507,55768.5767507,67.22083929227522
55768.5971848,55768.5971848,212.5302509486534
55768.6176187,55768.6176187,279.0682527157703
55768.6380526,55768.6380526,282.96146931425073
55768.6584865,55768.6584865,58.75413461213299
55768.6789203,55768.6789203,-112.6777206788708
55768.6993543,55768.6993543,-91.14847706422663
55768.7197882,55768.7197882,15.037528505985744
55768.7402221,55768.7402221,99.98492449959892
55768.760656,55768.760656,91.54381196492169
55768.7810899,55768.7810899,-39.81954060476359
55768.801523500006,55768.801523500006,-117.4214172936929
55768.8219577,55768.8219577,-195.0234088691331
55768.8423916,55768.8423916,-209.82559094426603
55768.8628255,55768.8628255,-84.74811207966488
55768.8832594,55768.8832594,-138.9587080889722
55768.9036933,55768.9036933,-23.767386843459434
55768.9241273,55768.9241273,238.8971510316995
55768.9445612,55768.9445612,381.45445147566255
55768.964995,55768.964995,342.08627219696484
55768.985429,55768.985429,203.25433977627864
55769.0058629,55769.0058629,-69.31042343014232
55769.0262967,55769.0262967,-386.5635460867801
55769.0467306,55769.0467306,-436.29082724307915
55769.0671645,55769.0671645,-318.58721786392624
55769.0875983,55769.0875983,-277.713078681375
55769.1080323,55769.1080323,-1.6539004547124811
55769.1284662,55769.1284662,-14.9307405079551
55769.1489,55769.1489,-47.996654618622664
55769.169334,55769.169334,-88.42669337702043
55769.1897679,55769.1897679,-73.51060467550481
55769.2102019,55769.2102019,32.5558498274681
55769.2306357,55769.2306357,-39.31245064536489
55769.2510696,55769.2510696,-267.2683567448492
55769.2715035,55769.2715035,-195.08829187846024
55769.2919374,55769.2919374,32.85772207470322
55769.3123713,55769.3123713,190.7771283669257
55769.3328052,55769.3328052,401.58348204785244
55769.3532391,55769.3532391,344.8837420185789
55769.373673,55769.373673,214.6285352247744
55769.3941068,55769.3941068,174.01650973244296
55769.4145407,55769.4145407,-11.74182992015033
55769.4349746,55769.4349746,-48.20253090006623
55769.4554086,55769.4554086,220.40155154100472
55769.4758424,55769.4758424,550.6686608057466
55769.4962764,55769.4962764,809.7796600332715
55769.5167103,55769.5167103,906.0016836101265
55769.5371441,55769.5371441,803.8520609356605
55769.5575781,55769.5575781,488.93123907552126
55769.5780119,55769.5780119,253.12606453899312
55769.5984457,55769.5984457,273.62146894345847
55769.6188797,55769.6188797,302.96076892101263
55769.6393136,55769.6393136,420.24212296321673
55769.6597474,55769.6597474,468.3738776212357
55769.6801814,55769.6801814,360.35994688181114
55769.7006153,55769.7006153,284.76147754197376
55769.7210491,55769.7210491,180.44802281994237
55769.741483,55769.741483,36.75633931091812
55769.7619169,55769.7619169,115.92154127681718
55769.7823509,55769.7823509,318.3495711377718
55769.8027847,55769.8027847,558.1667070775312
55769.8232186,55769.8232186,711.4645551660191
55769.8436526,55769.8436526,849.409390280018
55769.8640864,55769.8640864,940.630403555801
55769.8845202,55769.8845202,835.8582879665304
55769.9049542,55769.9049542,507.8855558812054
55769.9253881,55769.9253881,82.41900137504922
55769.9458219,55769.9458219,-34.436691953650076
55770.8040449,55770.8040449,367.5746664138925
55770.8244787,55770.8244787,471.74174621105453
55770.8449126,55770.8449126,469.23338986892026
55770.8653465,55770.8653465,452.4157489014466
55770.8857803,55770.8857803,500.7500974056512
55770.9062142,55770.9062142,402.8848002588032
55770.9266482,55770.9266482,91.72973226899302
55770.947082,55770.947082,-100.69944610549007
55770.9675158,55770.9675158,-57.12143747437356
55770.9879498,55770.9879498,-16.14007370238653
55771.0083836,55771.0083836,-12.594017280873004
55771.0288174,55771.0288174,-227.40948923814457
55771.0492514,55771.0492514,-501.25331132147454
55771.0696852,55771.0696852,-436.5681048937146
55771.090119,55771.090119,-364.79215899093634
55771.110553,55771.110553,-307.5230038504728
55771.1309868,55771.1309868,-171.85834323127443
55771.1514206,55771.1514206,36.12571171619271
55771.1718546,55771.1718546,158.00763276166074
55771.1922884,55771.1922884,244.182211226163
55771.2127224,55771.2127224,284.6906358981247
55771.2331562,55771.2331562,133.77400659668066
55771.25359,55771.25359,2.4951103644135486
55771.274024,55771.274024,-226.119460952017
55771.2944577,55771.2944577,-190.22609958897692
55771.3148916,55771.3148916,-17.703490093478635
55771.3353255,55771.3353255,4.610116143388979
55771.3557593,55771.3557593,-114.87768475723063
55771.3761932,55771.3761932,-12.452557264276038
55771.396627,55771.396627,58.27833153266276
55771.4170609,55771.4170609,119.10909348559244
55771.4374948,55771.4374948,107.88424112560392
55771.4579287,55771.4579287,178.94465957086746
55771.4783625,55771.4783625,112.91250230608411
55771.4987964,55771.4987964,252.45013923730545
55771.5192303,55771.5192303,237.71139419439194
55771.5396641,55771.5396641,155.83211571596567
55771.560098,55771.560098,-73.93885714219243
55771.5805319,55771.5805319,-74.48644334102437
55771.6009656,55771.6009656,72.18879727382429
55771.6213996,55771.6213996,168.1550675534456
55771.6418334,55771.6418334,517.5423368422267
55771.6622672,55771.6622672,955.2251091229024
55771.6827011,55771.6827011,1272.0970294619922
55771.703135,55771.703135,1063.4367954306094
55771.7235688,55771.7235688,628.0812057791754
55771.7440027,55771.7440027,172.72487351622277
55771.7644366,55771.7644366,-241.42749287398414
55771.7848705,55771.7848705,-330.8252498450498
55771.805304300004,55771.805304300004,-60.27260397117948
55771.8257381,55771.8257381,103.61214667553804
55771.8461721,55771.8461721,295.85912798689753
55771.8666058,55771.8666058,131.35916198199448
55771.8870397,55771.8870397,-406.2018582559327
55771.9074736,55771.9074736,-796.0079995670244
55771.9279075,55771.9279075,-975.6609500352606
55771.9483412,55771.9483412,-805.2632844900694
55771.9687752,55771.9687752,-613.0777939171007
55771.989209,55771.989209,-617.7517711003586
55772.0096429,55772.0096429,-676.4920321998117
55772.0300767,55772.0300767,-798.824741748002
55772.0505106,55772.0505106,-1012.6836535210668
55772.0709444,55772.0709444,-1089.672240458192
55772.0913783,55772.0913783,-1217.8629462512665
55772.111812,55772.111812,-1320.2796545137883
55772.132246,55772.132246,-918.0741048046804
55772.1526798,55772.1526798,-578.1376136292616
55772.1731136,55772.1731136,-224.66972114975414
55772.1935475,55772.1935475,-259.3052823154074
55772.2139814,55772.2139814,-264.5283096340776
55772.2344151,55772.2344151,-513.4993199952769
