frequency,linewidth,height,snr,AIC,amplitude
82.46493576951872,0.003934553847189552,14.948442541026036,NA,24.316075447735784,0.42985368704257393
82.57513039591691,0.016593660564467278,10.238477872731062,7.795727244526266,108.30937335181079,0.7305731977535022
82.77584203685649,0.02359157415187841,8.088887354528614,7.316304811002554,115.39337713702116,0.774279552185675
82.93719845408242,0.005799544578153822,21.72012172610158,9.910575571822411,57.772935550514376,0.6290758444466484
83.39765457153203,0.01482502109764635,5.449058044247971,3.791411984589346,10.020669088313298,0.5037711740964181
87.10266861089309,NA,8.099827394627798,NA,2.757445649796864,0.3164564932445038
87.32530589815349,0.007637397710896738,6.9255118794280985,3.448048980882872,11.779350865181186,0.4076369833240387
87.82511723931674,0.03392038182436491,3.1113524651935016,3.244947630183201,25.77646735885355,0.5758109356623596
88.07699067108405,0.009455331650610901,6.14660402310041,3.401305179556834,14.402601033369137,0.42729807623761873
88.34067066996545,0.005799544578153822,7.790692877613845,3.3787819159411803,6.782821205961227,0.3767557800866746
88.44114370669175,NA,8.073587347467523,NA,2.699964244857256,0.31594348419796453
88.56105992276184,0.007637397710896738,8.155889685915833,4.093644167982477,13.672627782485506,0.4423676004569023
88.78144917555824,0.040724635842792636,3.9442347091387093,4.579415345494462,129.9840931158178,0.7103704975106585
89.005773950726,0.01482502109764635,3.9440425182958845,2.7006537074512464,40.82663128673448,0.4285913389240032
89.13958171135238,0.005799544578153822,3.235251993639459,1.3433534660452653,8.995087140327087,0.24278728500207664
89.24977633775057,0.009455331650610901,2.8802160942120025,1.5350816854870997,2.753722751629539,0.2924999903141728
89.3245512628065,0.007637397710896738,12.831480343472188,6.586613604319814,45.26363396432862,0.5548633264691073
89.41900379971923,0.009455331650610901,5.700345191990425,3.1426092429241628,15.984364499621734,0.41149436986286225
89.58429573931653,0.025325255495027624,3.2245446958646586,2.8918960453518245,23.804456646706967,0.5065077031361463
90.14141877140419,NA,8.891228640690413,NA,4.2174009013106115,0.33155609677452674
90.38493540382636,NA,8.703513431609784,NA,4.8394524144532625,0.32803745285060176
90.85726984970788,NA,9.769556802787102,NA,12.177662377587694,0.3475470129561722
91.41037808604767,NA,11.186530764853874,NA,12.918385864199081,0.3718979973911087
91.94722898117897,NA,9.380269011266073,NA,8.237868286218145,0.340552267115492
92.17218062269875,NA,7.294919112725526,NA,4.340550598120899,0.30032146197831466
93.3917172151883,NA,8.651167057572884,NA,5.477111017149582,0.3270494915845733
93.70280252175284,NA,7.568914997052496,NA,3.3755162730958546,0.3059094851062279
94.02356497421533,0.005799544578153822,8.694088436165956,3.7911229498751964,14.778316078729404,0.39800076661456457
94.3089549566574,NA,11.233834306816995,NA,18.73629343455832,0.3726834747907488
95.27506108830914,0.009455331650610901,7.880077041663726,4.414528024410117,23.98635892274615,0.4838141337948528
95.37344914759325,0.005799544578153822,9.4044367590397009,4.116857379531871,11.442552907115896,0.41394084035792417
95.50960017888119,NA,9.689230876210308,NA,7.334579744616349,0.34611528696012756
95.80242108607194,0.047477791957314164,2.0345821471039898,2.4768677653756215,35.8156961193381,0.5508810175626496
96.34158765094884,0.040724635842792636,2.9684238120669257,3.3982869791328487,25.83190313790692,0.6162635686312684
97.95684355358546,NA,8.266781839014342,NA,4.395845483661105,0.3197012743798792
98.12437928517681,0.025325255495027624,2.091642248585239,1.8360818148701892,3.800818789517507,0.4079393098333453
98.51969552961437,NA,8.074504694333486,NA,4.909132995104301,0.31596143294368306
99.2027124149306,0.011257547921748318,5.339515107281531,3.214217115371416,7.749318330781534,0.4345579988553465
99.83414136376983,NA,8.996372394311946,NA,7.437636153204949,0.3335107532125477
